0.00400601053001745,0
0.021619165524759742,1
0.012233490392000976,2
0.0014472248326589626,3
0.0008960420805390378,4
0.004775669753557207,5
0.0009561191815169861,6
0.014541145059624673,7
0.009993284671490918,8
0.009733270552404681,9
0.0026214337176234163,10
0.004022482922033232,11
0.01238175281140246,12
0.010822211216642022,13
0.01534569076604748,14
0.0018826760183221173,15
0.004999516553213063,16
0.017500213996392035,17
0.005981726166548185,18
0.006811187580120375,19
0.003155064681793481,20
0.016048981231670888,21
0.0009664814856850738,22
0.008934113813812827,23
0.01362536889300829,24
0.00720612265130729,25
0.01729585801882627,26
0.013230445773600198,27
0.014210493666645235,28
0.0008780555401991052,29
0.00853566222311522,30
0.010990404961787154,31
0.005845254455330312,32
0.007668943075028649,33
0.005953084939613697,34
0.01720729087706068,35
0.01813518893030193,36
0.0008889053762221119,37
0.0021578986693649585,38
0.0035497927366167966,39
0.016469682603325663,40
0.006968714368188222,41
0.006440837391814648,42
0.0073265929412763345,43
0.009890498611145195,44
0.013561596511495685,45
0.020414010341149817,46
0.0014663085532875518,47
0.011088866497124941,48
0.015318506219732108,49
0.007848661910513196,50
0.011080967261971292,51
0.012593173840018677,52
0.011797812972973049,53
0.010062421550637272,54
0.009623515436748175,55
0.006859207849129789,56
0.01661990799714669,57
0.0067728759698548685,58
0.01766910079787706,59
0.012412648905819773,60
0.01462788245225043,61
0.006677047102155209,62
0.01156091677568682,63
0.00939798147091685,64
0.010821784360094209,65
0.01038157177175562,66
0.002908142779745806,67
0.01987588741326728,68
0.00839873761587228,69
0.005519429962682634,70
0.008535662749331702,71
0.001989006153658667,72
0.019882431398439027,73
0.016012928469265233,74
0.016138430858087884,75
0.016080433937088648,76
0.005257970243782711,77
0.013763822527026685,78
0.015440831948022302,79
0.019113852378819813,80
0.015453640584593769,81
0.009671298975361954,82
0.001719158964411238,83
0.014570463029603301,84
0.007968399405335592,85
0.004705529114290211,86
0.01758506265404554,87
0.01026433951569311,88
0.0123233169616706,89
0.008732085683019834,90
0.012583254519170148,91
0.017576262752975514,92
0.0004119014849187041,93
0.007474595078233865,94
0.010259986186095263,95
0.0014797043377107423,96
0.010320931033888281,97
0.003414037662035465,98
0.019756405303033815,99
0.013161340952262958,100
0.01353494717565626,101
0.008833939187266222,102
0.007241797425580752,103
0.001866189753376882,104
0.017726325124266022,105
0.01896348589203793,106
0.008084973698196397,107
0.012591736144810479,108
0.0077625118552659385,109
0.011185638648133872,110
0.015571429416004213,111
0.004534441943360046,112
0.014668012061586706,113
0.016652782968544205,114
0.007504800248690881,115
0.015806603360015856,116
0.014667065012698528,117
0.01259995580241698,118
0.007267730915647514,119
0.01124430698690457,120
0.007859578488411746,121
0.00406979547773287,122
0.0070977621084772685,123
0.0007386643364376822,124
0.010864925548841328,125
0.003373347645589492,126
0.013924287123548765,127
0.011196166955122797,128
0.004220710922773598,129
0.0017407338099130313,130
0.0018819304505895348,131
0.0065328822666030515,132
0.005070790956369677,133
0.014209772704594358,134
0.0176699061507036,135
0.0029709182965048423,136
0.006412364109080651,137
0.01906294329139188,138
0.010150159607312737,139
0.0056022204596152675,140
0.013891012062408177,141
0.010290794955892286,142
0.012452507316276775,143
0.005268199208639512,144
0.011644678023576143,145
0.013431200345658971,146
0.017160157918340486,147
0.009109846918304769,148
0.017896122591750697,149
0.003620618242523996,150
0.001727266668036237,151
0.0025393000536577206,152
0.0037838556861754177,153
0.016277342877705946,154
0.010958092237095703,155
0.018545817972679374,156
0.0010038826090632872,157
0.006104393727135369,158
0.014034548110218424,159
0.010688704017360086,160
0.007809542596107972,161
0.011457338771716266,162
0.016309658692288936,163
